Revenue Item Sales Report
"Nov 01, 2019 12:00 am - Nov 01, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:23 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,837.65"
Net Sales,"$1,778.15"
COGS,$17.90
Gross Profit,"$1,561.00"
Gross Profit Margin,87.79%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Modelo Especial,5,0,$28.00,-$2.00,-$0.00,$26.00,1.46%,$5.20,$0.00,$0.00
Chicken Cilantro Salad,3,0,$38.85,-$12.95,-$0.00,$25.90,1.46%,$8.63,$0.00,$25.90
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,1.40%,$24.95,$0.00,$24.95
Dona Margarita,2,0,$24.00,$0.00,-$0.00,$24.00,1.35%,$12.00,$0.00,$24.00
Carne Asada Fries,2,0,$23.90,$0.00,-$0.00,$23.90,1.34%,$11.95,$0.00,$23.90
Guacamole Full Size,2,0,$21.90,$0.00,-$0.00,$21.90,1.23%,$10.95,$17.90,$4.00
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,1.12%,$19.95,$0.00,$19.95
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,1.07%,$18.95,$0.00,$18.95
Jamica,4,0,$18.00,$0.00,-$0.00,$18.00,1.01%,$4.50,$0.00,$18.00
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,1.01%,$17.95,$0.00,$17.95
S Shrimp Margarita,1,0,$17.95,$0.00,-$0.00,$17.95,1.01%,$17.95,$0.00,$17.95
Al Pastor Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.95%,$16.95,$0.00,$16.95
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,0.95%,$16.95,$0.00,$16.95
Chicken Fettuccini,1,0,$15.95,$0.00,-$0.00,$15.95,0.90%,$15.95,$0.00,$15.95
Mojarra,1,0,$15.95,$0.00,-$0.00,$15.95,0.90%,$15.95,$0.00,$15.95
Shrimp Enchilada Plate,1,0,$14.95,$0.00,-$0.00,$14.95,0.84%,$14.95,$0.00,$14.95
5. Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,0.78%,$13.95,$0.00,$13.95
Shred Chicken Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,0.78%,$13.95,$0.00,$13.95
Horchata,3,0,$13.50,$0.00,-$0.00,$13.50,0.76%,$4.50,$0.00,$13.50
Grilled Chicken Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.73%,$12.95,$0.00,$12.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,0.73%,$12.95,$0.00,$12.95
Don Julio,1,0,$12.00,$0.00,-$0.00,$12.00,0.67%,$12.00,$0.00,$0.00
Margarita's Spicy Burger,1,0,$11.95,$0.00,-$0.00,$11.95,0.67%,$11.95,$0.00,$11.95
Shred Beef Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,0.67%,$11.95,$0.00,$11.95
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,0.67%,$11.95,$0.00,$11.95
Coffee,4,0,$11.00,$0.00,-$0.00,$11.00,0.62%,$2.75,$0.00,$11.00
Tea,4,0,$11.00,$0.00,-$0.00,$11.00,0.62%,$2.75,$0.00,$11.00
"Flauta Appetizer ",1,0,$10.95,$0.00,-$0.00,$10.95,0.62%,$10.95,$0.00,$10.95
Huevos Rancheros,1,0,$9.95,$0.00,-$0.00,$9.95,0.56%,$9.95,$0.00,$9.95
Queso Fundido,1,0,$9.95,$0.00,-$0.00,$9.95,0.56%,$9.95,$0.00,$9.95
Dinner Salad,2,0,$9.90,$0.00,-$0.00,$9.90,0.56%,$4.95,$0.00,$9.90
Burrito A La Carte,1,0,$9.50,$0.00,-$0.00,$9.50,0.53%,$9.50,$0.00,$9.50
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,0.50%,$8.95,$0.00,$8.95
KIDS Bean & Cheese Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.50%,$8.95,$0.00,$8.95
KIDS Carne Asada Taco,1,0,$8.95,$0.00,-$0.00,$8.95,0.50%,$8.95,$0.00,$8.95
KIDS Cheese Enchilada,1,0,$8.95,$0.00,-$0.00,$8.95,0.50%,$8.95,$0.00,$8.95
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.50%,$8.95,$0.00,$8.95
The Classic Enchiladas,1,0,$8.95,$0.00,-$0.00,$8.95,0.50%,$8.95,$0.00,$8.95
The Great Panino,1,0,$8.95,$0.00,-$0.00,$8.95,0.50%,$8.95,$0.00,$8.95
Bloody Mary,1,0,$8.00,$0.00,-$0.00,$8.00,0.45%,$8.00,$0.00,$0.00
Pina Colada,1,0,$8.00,$0.00,-$0.00,$8.00,0.45%,$8.00,$0.00,$0.00
Cheese Quesadilla,1,0,$7.95,$0.00,-$0.00,$7.95,0.45%,$7.95,$0.00,$7.95
Pacifico,1,0,$8.00,-$1.00,-$0.00,$7.00,0.39%,$7.00,$0.00,$0.00
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.39%,$6.95,$0.00,$6.95
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.34%,$6.00,$0.00,$6.00
Dos XX,1,0,$5.00,$0.00,-$0.00,$5.00,0.28%,$5.00,$0.00,$0.00
Piña colada no rum,1,0,$5.00,$0.00,-$0.00,$5.00,0.28%,$5.00,$0.00,$0.00
S Pumpkin Cheesecake,1,0,$4.95,$0.00,-$0.00,$4.95,0.28%,$4.95,$0.00,$4.95
Smoothie,1,0,$4.50,$0.00,-$0.00,$4.50,0.25%,$4.50,$0.00,$4.50
Sour Cream,3,0,$4.50,$0.00,-$0.00,$4.50,0.25%,$1.50,$0.00,$4.50
gran/m,1,0,$4.00,$0.00,-$0.00,$4.00,0.22%,$4.00,$0.00,$0.00
Enchilada A La Carte,2,0,$5.00,-$1.25,-$0.00,$3.75,0.21%,$1.88,$0.00,$0.00
Taco A La Carte,1,0,$3.50,$0.00,-$0.00,$3.50,0.20%,$3.50,$0.00,$0.00
Bud Light,1,0,$4.00,-$1.00,-$0.00,$3.00,0.17%,$3.00,$0.00,$0.00
Side Cheese,1,0,$2.50,$0.00,-$0.00,$2.50,0.14%,$2.50,$0.00,$2.50
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.08%,$1.50,$0.00,$1.50
Side Spicy Salsa,1,0,$1.50,$0.00,-$0.00,$1.50,0.08%,$1.50,$0.00,$1.50
Water,5,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,191,0,"$1,837.65",-$59.50,$0.00,"$1,778.15",100.00%,$9.31,$17.90,"$1,561.00"
