Revenue Item Sales Report
"Jan 04, 2020 12:00 am - Jan 04, 2020 11:59 pm"
"Requested on: Apr 16, 2020 4:50 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,253.85"
Net Sales,"$1,210.26"
COGS,$35.80
Gross Profit,"$1,122.96"
Gross Profit Margin,92.79%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
"Cocktail ""Vuelve A La Vida""",1,0,$18.95,$0.00,-$0.00,$18.95,1.57%,$18.95,$0.00,$18.95
"Flauta Appetizer ",2,0,$18.90,$0.00,-$0.00,$18.90,1.56%,$9.45,$0.00,$18.90
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,1.48%,$17.95,$0.00,$17.95
Cocktail De Camaron,2,0,$33.90,-$16.95,-$0.00,$16.95,1.40%,$8.48,$0.00,$16.95
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,1.40%,$16.95,$0.00,$16.95
Carnitas Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,1.24%,$14.95,$0.00,$14.95
Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,1.15%,$13.95,$0.00,$13.95
Deep Fried Ice Cream,2,0,$13.90,$0.00,-$0.00,$13.90,1.15%,$6.95,$0.00,$13.90
Jamaica,3,0,$13.50,$0.00,-$0.00,$13.50,1.12%,$4.50,$0.00,$13.50
Chicken Caesar Salad,1,0,$12.95,$0.00,-$0.00,$12.95,1.07%,$12.95,$0.00,$12.95
Large Chile Relleno,1,0,$12.95,$0.00,-$0.00,$12.95,1.07%,$12.95,$0.00,$12.95
Cadillac Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,0.99%,$12.00,$0.00,$12.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.99%,$11.95,$0.00,$11.95
Menudo Soup,1,0,$11.95,$0.00,-$0.00,$11.95,0.99%,$11.95,$0.00,$11.95
Shred Beef Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,0.99%,$11.95,$0.00,$11.95
The Green Burrito,1,0,$10.95,$0.00,-$0.00,$10.95,0.90%,$10.95,$0.00,$10.95
Dos XX,2,0,$10.00,$0.00,-$0.00,$10.00,0.83%,$5.00,$0.00,$0.00
Huevos Rancheros,1,0,$9.95,$0.00,-$0.00,$9.95,0.82%,$9.95,$0.00,$9.95
Double Dare Tacos,1,0,$8.95,$0.00,-$0.00,$8.95,0.74%,$8.95,$0.00,$8.95
KIDS Bean & Cheese Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.74%,$8.95,$0.00,$8.95
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,0.74%,$8.95,$0.00,$8.95
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.74%,$8.95,$0.00,$8.95
Coffee,3,0,$8.25,$0.00,-$0.00,$8.25,0.68%,$2.75,$0.00,$8.25
Bud Light,2,0,$8.00,$0.00,-$0.00,$8.00,0.66%,$4.00,$0.00,$0.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.50%,$6.00,$0.00,$6.00
Negra Modelo,1,0,$5.00,$0.00,-$0.00,$5.00,0.41%,$5.00,$0.00,$0.00
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.37%,$4.50,$0.00,$4.50
Small Alb. Soup,1,0,$4.50,$0.00,-$0.00,$4.50,0.37%,$4.50,$0.00,$4.50
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.29%,$3.50,$0.00,$3.50
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.25%,$3.00,$0.00,$3.00
Taco A La Carte,1,0,$2.75,$0.00,-$0.00,$2.75,0.23%,$2.75,$0.00,$0.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.23%,$2.75,$0.00,$2.75
Red Bull,1,0,$2.50,$0.00,-$0.00,$2.50,0.21%,$2.50,$0.00,$0.00
Enchilada A La Carte,1,0,$2.25,$0.00,-$0.00,$2.25,0.19%,$2.25,$0.00,$0.00
KIDS Ice Cream,1,0,$2.00,$0.00,-$0.00,$2.00,0.17%,$2.00,$0.00,$2.00
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.17%,$2.00,$0.00,$2.00
Side Pico de Gallo,1,0,$1.75,$0.00,-$0.00,$1.75,0.14%,$1.75,$0.00,$1.75
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.12%,$1.50,$0.00,$1.50
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.12%,$1.50,$0.00,$1.50
Tostada De Ceviche,2,0,$23.90,-$23.90,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,14,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,158,0,"$1,253.85",-$43.59,$0.00,"$1,210.26",100.00%,$7.66,$35.80,"$1,122.96"
