Revenue Item Sales Report
"Jan 11, 2020 12:00 am - Jan 11, 2020 11:59 pm"
"Requested on: Apr 16, 2020 4:53 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,978.90"
Net Sales,"$1,951.67"
COGS,$62.65
Gross Profit,"$1,675.41"
Gross Profit Margin,85.84%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Filet,1,0,$14.95,$0.00,-$0.00,$14.95,0.77%,$14.95,$0.00,$14.95
Combination de Uno,4,2,$31.80,-$1.59,-$15.90,$14.31,0.73%,$7.16,$0.00,$14.31
Chardonnay,2,0,$14.00,$0.00,-$0.00,$14.00,0.72%,$7.00,$0.00,$0.00
Michelo Ultra Light,1,0,$14.00,$0.00,-$0.00,$14.00,0.72%,$14.00,$0.00,$0.00
Skiny Margarita,1,0,$14.00,$0.00,-$0.00,$14.00,0.72%,$14.00,$0.00,$14.00
Sky,2,0,$14.00,$0.00,-$0.00,$14.00,0.72%,$7.00,$0.00,$0.00
Taco Salad,1,0,$13.95,$0.00,-$0.00,$13.95,0.71%,$13.95,$0.00,$13.95
Deep Fried Ice Cream,2,0,$13.90,$0.00,-$0.00,$13.90,0.71%,$6.95,$0.00,$13.90
Chicken Caesar Salad,1,0,$12.95,$0.00,-$0.00,$12.95,0.66%,$12.95,$0.00,$12.95
Chicken Cilantro Salad,1,0,$12.95,$0.00,-$0.00,$12.95,0.66%,$12.95,$0.00,$12.95
Grilled Chicken Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.66%,$12.95,$0.00,$12.95
S Shrimp Enchiladas,1,0,$12.95,$0.00,-$0.00,$12.95,0.66%,$12.95,$0.00,$12.95
Dona Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,0.61%,$12.00,$0.00,$12.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.61%,$11.95,$0.00,$11.95
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,0.61%,$11.95,$0.00,$11.95
Burrito A La Carte,1,0,$11.25,$0.00,-$0.00,$11.25,0.58%,$11.25,$0.00,$11.25
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.56%,$10.95,$0.00,$10.95
Taco A La Carte,4,0,$10.25,$0.00,-$0.00,$10.25,0.53%,$2.56,$0.00,$0.00
Corona,2,0,$10.00,$0.00,-$0.00,$10.00,0.51%,$5.00,$0.00,$0.00
Bean & Cheese Burrito,1,0,$9.95,$0.00,-$0.00,$9.95,0.51%,$9.95,$0.00,$9.95
Enchilada A La Carte,4,0,$10.50,-$0.55,-$0.00,$9.95,0.51%,$2.49,$0.00,$0.00
Huevos Rancheros,1,0,$9.95,$0.00,-$0.00,$9.95,0.51%,$9.95,$0.00,$9.95
Double Dare Tacos,1,0,$8.95,$0.00,-$0.00,$8.95,0.46%,$8.95,$0.00,$8.95
KIDS Carne Asada Taco,1,0,$8.95,$0.00,-$0.00,$8.95,0.46%,$8.95,$0.00,$8.95
KIDS Chicken Enchilada,1,0,$8.95,$0.00,-$0.00,$8.95,0.46%,$8.95,$0.00,$8.95
The Classic Enchiladas,1,0,$8.95,$0.00,-$0.00,$8.95,0.46%,$8.95,$0.00,$8.95
Midori Melon Daiquiri,1,0,$8.00,$0.00,-$0.00,$8.00,0.41%,$8.00,$0.00,$0.00
Mojito,1,0,$8.00,$0.00,-$0.00,$8.00,0.41%,$8.00,$0.00,$0.00
Pina Colada,1,0,$8.00,$0.00,-$0.00,$8.00,0.41%,$8.00,$0.00,$0.00
Blue Margarita,1,0,$7.00,$0.00,-$0.00,$7.00,0.36%,$7.00,$0.00,$7.00
White Zinfandel,1,0,$6.00,$0.00,-$0.00,$6.00,0.31%,$6.00,$0.00,$0.00
Coffee,2,0,$5.50,$0.00,-$0.00,$5.50,0.28%,$2.75,$0.00,$5.50
Bean dip,1,0,$5.00,$0.00,-$0.00,$5.00,0.26%,$5.00,$0.00,$0.00
Bohemia,1,0,$5.00,$0.00,-$0.00,$5.00,0.26%,$5.00,$0.00,$0.00
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,0.25%,$4.95,$0.00,$4.95
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.25%,$4.95,$0.00,$4.95
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.23%,$4.50,$0.00,$4.50
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.23%,$4.50,$0.00,$4.50
Bud Light,1,0,$4.00,$0.00,-$0.00,$4.00,0.20%,$4.00,$0.00,$0.00
Budweiser,1,0,$4.00,$0.00,-$0.00,$4.00,0.20%,$4.00,$0.00,$0.00
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.18%,$3.50,$0.00,$3.50
Mimosa,1,0,$3.00,$0.00,-$0.00,$3.00,0.15%,$3.00,$0.00,$3.00
KIDS Ice Cream,1,0,$2.00,$0.00,-$0.00,$2.00,0.10%,$2.00,$0.00,$2.00
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.10%,$2.00,$0.00,$2.00
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.10%,$2.00,$0.00,$2.00
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.10%,$2.00,$0.00,$2.00
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.08%,$1.50,$0.00,$1.50
Side House Salsa,1,0,$1.50,$0.00,-$0.00,$1.50,0.08%,$1.50,$0.00,$1.50
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.08%,$1.50,$0.00,$1.50
Special Large Chile,2,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,4,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,220,3,"$1,978.90",-$4.33,-$22.90,"$1,951.67",100.00%,$8.99,$62.65,"$1,675.41"
