Revenue Item Sales Report
"Feb 07, 2020 12:00 am - Feb 07, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:12 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,034.75"
Net Sales,"$1,993.48"
COGS,$26.85
Gross Profit,"$1,747.18"
Gross Profit Margin,87.64%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Combination de Tres,3,0,$35.85,$0.00,-$0.00,$35.85,1.80%,$11.95,$0.00,$35.85
KIDS Chicken Strips,4,0,$35.80,$0.00,-$0.00,$35.80,1.80%,$8.95,$0.00,$35.80
Taco A La Carte,12,0,$35.75,-$1.75,-$0.00,$34.00,1.71%,$2.83,$0.00,$0.00
Grilled Chicken Plate,2,0,$33.90,$0.00,-$0.00,$33.90,1.70%,$16.95,$0.00,$33.90
Guacamole Full Size,3,0,$32.85,$0.00,-$0.00,$32.85,1.65%,$10.95,$26.85,$6.00
Mojarra,2,0,$31.90,$0.00,-$0.00,$31.90,1.60%,$15.95,$0.00,$31.90
Combination de Uno,4,0,$31.80,$0.00,-$0.00,$31.80,1.60%,$7.95,$0.00,$31.80
Pacifico,6,0,$30.00,-$3.00,-$0.00,$27.00,1.35%,$4.50,$0.00,$0.00
Double Dare Tacos,3,0,$26.85,$0.00,-$0.00,$26.85,1.35%,$8.95,$0.00,$26.85
Menudo Soup,2,0,$23.90,$0.00,-$0.00,$23.90,1.20%,$11.95,$0.00,$23.90
Nachos Vaqueros,2,0,$23.90,$0.00,-$0.00,$23.90,1.20%,$11.95,$0.00,$23.90
Modelo Especial,5,0,$25.00,-$2.00,-$0.00,$23.00,1.15%,$4.60,$0.00,$0.00
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,1.00%,$19.95,$0.00,$19.95
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,1.00%,$19.95,$0.00,$19.95
Cheese Quesadilla,2,0,$19.90,$0.00,-$0.00,$19.90,1.00%,$9.95,$0.00,$19.90
Coronadita Margarita,2,0,$18.00,$0.00,-$0.00,$18.00,0.90%,$9.00,$0.00,$18.00
The Healthy Choice,2,0,$17.90,$0.00,-$0.00,$17.90,0.90%,$8.95,$0.00,$17.90
Carnitas Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.85%,$16.95,$0.00,$16.95
Cocktail De Camaron,1,0,$16.95,$0.00,-$0.00,$16.95,0.85%,$16.95,$0.00,$16.95
Chicken Fettuccini,1,0,$15.95,$0.00,-$0.00,$15.95,0.80%,$15.95,$0.00,$15.95
"S Meat Lasagna ",1,0,$14.95,$0.00,-$0.00,$14.95,0.75%,$14.95,$0.00,$14.95
Shred Chicken Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,0.70%,$13.95,$0.00,$13.95
Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,0.70%,$13.95,$0.00,$13.95
Horchata,3,0,$13.50,$0.00,-$0.00,$13.50,0.68%,$4.50,$0.00,$13.50
Chicken Caesar Salad,1,0,$12.95,$0.00,-$0.00,$12.95,0.65%,$12.95,$0.00,$12.95
S Shrimp Enchiladas,1,0,$12.95,$0.00,-$0.00,$12.95,0.65%,$12.95,$0.00,$12.95
Dona Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,0.60%,$12.00,$0.00,$12.00
Bean & Cheese Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,0.60%,$11.95,$0.00,$11.95
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.60%,$11.95,$0.00,$11.95
HH Flauta Appetizer,2,0,$15.90,-$4.78,-$0.00,$11.12,0.56%,$5.56,$0.00,$11.12
Chilaquiles Rojos,1,0,$10.95,$0.00,-$0.00,$10.95,0.55%,$10.95,$0.00,$10.95
ASADA ALA CARTA,1,0,$10.00,$0.00,-$0.00,$10.00,0.50%,$10.00,$0.00,$0.00
Shrimp a la cart Costa Azul (1),4,0,$10.00,$0.00,-$0.00,$10.00,0.50%,$2.50,$0.00,$10.00
Queso Fundido,1,0,$9.95,$0.00,-$0.00,$9.95,0.50%,$9.95,$0.00,$9.95
Long Island Iced Tea,1,0,$9.00,$0.00,-$0.00,$9.00,0.45%,$9.00,$0.00,$0.00
KIDS Bean & Cheese Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.45%,$8.95,$0.00,$8.95
KIDS Carne Asada Taco,1,0,$8.95,$0.00,-$0.00,$8.95,0.45%,$8.95,$0.00,$8.95
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,0.45%,$8.95,$0.00,$8.95
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.45%,$8.95,$0.00,$8.95
House Cadillac Margarita,1,0,$10.00,-$2.00,-$0.00,$8.00,0.40%,$8.00,$0.00,$8.00
Tito's Vodka,1,0,$8.00,$0.00,-$0.00,$8.00,0.40%,$8.00,$0.00,$0.00
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,0.40%,$7.95,$0.00,$7.95
IPA Pale Ale,1,0,$7.95,$0.00,-$0.00,$7.95,0.40%,$7.95,$0.00,$0.00
BEAN DIP,1,0,$6.00,$0.00,-$0.00,$6.00,0.30%,$6.00,$0.00,$0.00
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,0.28%,$2.75,$0.00,$5.50
Deep Fried Ice Cream,1,0,$6.95,-$1.74,-$0.00,$5.21,0.26%,$5.21,$0.00,$5.21
Merlot,1,0,$7.00,-$2.00,-$0.00,$5.00,0.25%,$5.00,$0.00,$0.00
Enchilada A La Carte,2,0,$4.50,$0.00,-$0.00,$4.50,0.23%,$2.25,$0.00,$0.00
Side Avocado,2,0,$4.00,$0.00,-$0.00,$4.00,0.20%,$2.00,$0.00,$4.00
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.15%,$3.00,$0.00,$3.00
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.14%,$2.75,$0.00,$2.75
Side Pico de Gallo,1,0,$1.75,$0.00,-$0.00,$1.75,0.09%,$1.75,$0.00,$1.75
Water,6,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,212,0,"$2,034.75",-$41.27,$0.00,"$1,993.48",100.00%,$9.40,$26.85,"$1,747.18"
