Revenue Item Sales Report
"Feb 14, 2020 12:00 am - Feb 14, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:15 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$5,339.30"
Net Sales,"$5,251.19"
COGS,$17.90
Gross Profit,"$3,730.44"
Gross Profit Margin,71.04%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Tropical Tostada,1,0,$12.95,$0.00,-$0.00,$12.95,0.25%,$12.95,$0.00,$12.95
Champagne,4,0,$12.00,$0.00,-$0.00,$12.00,0.23%,$3.00,$0.00,$12.00
Clamato Preparado,3,0,$12.00,$0.00,-$0.00,$12.00,0.23%,$4.00,$0.00,$12.00
Side Guacamole,4,0,$12.00,$0.00,-$0.00,$12.00,0.23%,$3.00,$0.00,$12.00
Bacon Cheeseburger,1,0,$11.95,$0.00,-$0.00,$11.95,0.23%,$11.95,$0.00,$11.95
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.23%,$11.95,$0.00,$11.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,0.23%,$11.95,$0.00,$11.95
HH Quesadilla,1,0,$10.95,$0.00,-$0.00,$10.95,0.21%,$10.95,$0.00,$10.95
HH Nachos Vaqueros,1,0,$14.95,-$4.49,-$0.00,$10.46,0.20%,$10.46,$0.00,$10.46
Dos XX,2,0,$10.00,$0.00,-$0.00,$10.00,0.19%,$5.00,$0.00,$0.00
Merlot,2,0,$14.00,-$4.00,-$0.00,$10.00,0.19%,$5.00,$0.00,$0.00
Tres Generaciones,1,0,$10.00,$0.00,-$0.00,$10.00,0.19%,$10.00,$0.00,$0.00
Dinner Salad,2,0,$9.90,$0.00,-$0.00,$9.90,0.19%,$4.95,$0.00,$9.90
Coronadita Margarita,1,0,$9.00,$0.00,-$0.00,$9.00,0.17%,$9.00,$0.00,$9.00
Mimosa,3,0,$9.00,$0.00,-$0.00,$9.00,0.17%,$3.00,$0.00,$9.00
Small Alb. Soup,2,0,$9.00,$0.00,-$0.00,$9.00,0.17%,$4.50,$0.00,$9.00
Menudo Soup,1,0,$11.95,-$2.99,-$0.00,$8.96,0.17%,$8.96,$0.00,$8.96
Breakfast Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.17%,$8.95,$0.00,$8.95
Double Dare Tacos,1,0,$8.95,$0.00,-$0.00,$8.95,0.17%,$8.95,$0.00,$8.95
KIDS Carne Asada Taco,1,0,$8.95,$0.00,-$0.00,$8.95,0.17%,$8.95,$0.00,$8.95
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,0.17%,$8.95,$0.00,$8.95
KIDS Chicken Enchilada,1,0,$8.95,$0.00,-$0.00,$8.95,0.17%,$8.95,$0.00,$8.95
Bud Light,2,0,$8.00,$0.00,-$0.00,$8.00,0.15%,$4.00,$0.00,$0.00
Chambord,1,0,$8.00,$0.00,-$0.00,$8.00,0.15%,$8.00,$0.00,$0.00
Corralejo,1,0,$8.00,$0.00,-$0.00,$8.00,0.15%,$8.00,$0.00,$0.00
Friday Cadillac margarita,1,0,$8.00,$0.00,-$0.00,$8.00,0.15%,$8.00,$0.00,$0.00
KIDS Ice Cream,4,0,$8.00,$0.00,-$0.00,$8.00,0.15%,$2.00,$0.00,$8.00
MICHELOB,2,0,$8.00,$0.00,-$0.00,$8.00,0.15%,$4.00,$0.00,$0.00
White Russian,1,0,$8.00,$0.00,-$0.00,$8.00,0.15%,$8.00,$0.00,$0.00
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.13%,$6.95,$0.00,$6.95
Bean dip,1,0,$6.00,$0.00,-$0.00,$6.00,0.11%,$6.00,$0.00,$0.00
V White Chocolate,1,0,$6.00,$0.00,-$0.00,$6.00,0.11%,$6.00,$0.00,$6.00
IPA Pale Ale,1,0,$7.95,-$2.00,-$0.00,$5.95,0.11%,$5.95,$0.00,$0.00
HH Guacamole,1,0,$7.95,-$2.39,-$0.00,$5.56,0.11%,$5.56,$0.00,$5.56
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,0.10%,$2.75,$0.00,$5.50
Custom Item,1,0,$4.95,$0.00,-$0.00,$4.95,0.09%,$4.95,$0.00,$0.00
Juices,1,0,$3.50,$0.00,-$0.00,$3.50,0.07%,$3.50,$0.00,$3.50
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.07%,$3.50,$0.00,$3.50
Budweiser,1,0,$4.00,-$1.00,-$0.00,$3.00,0.06%,$3.00,$0.00,$0.00
Club Soda w/ lemon,1,0,$3.00,$0.00,-$0.00,$3.00,0.06%,$3.00,$0.00,$3.00
Side Corn Tortillas,2,0,$3.00,$0.00,-$0.00,$3.00,0.06%,$1.50,$0.00,$3.00
Sour Cream,2,0,$3.00,$0.00,-$0.00,$3.00,0.06%,$1.50,$0.00,$3.00
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.04%,$2.00,$0.00,$2.00
Side Avocado,1,0,$2.00,$0.00,-$0.00,$2.00,0.04%,$2.00,$0.00,$2.00
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.04%,$2.00,$0.00,$2.00
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.03%,$1.50,$0.00,$1.50
Water,8,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,441,0,"$5,339.30",-$88.11,$0.00,"$5,251.19",100.00%,$11.91,$17.90,"$3,730.44"
