Revenue Item Sales Report
"Feb 28, 2020 12:00 am - Feb 28, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:19 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,959.10"
Net Sales,"$2,759.27"
COGS,$44.75
Gross Profit,"$2,291.72"
Gross Profit Margin,83.06%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Albondigas Soup,5,0,$44.75,$0.00,-$0.00,$44.75,1.62%,$8.95,$0.00,$44.75
"Flauta Appetizer ",5,0,$42.75,$0.00,-$0.00,$42.75,1.55%,$8.55,$0.00,$42.75
Mercadito Margarita Don Julio,3,0,$42.00,$0.00,-$0.00,$42.00,1.52%,$14.00,$0.00,$42.00
Taco Salad,3,0,$41.85,$0.00,-$0.00,$41.85,1.52%,$13.95,$0.00,$41.85
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,1.45%,$39.95,$0.00,$39.95
Camarones Costa Azul,2,0,$39.90,$0.00,-$0.00,$39.90,1.45%,$19.95,$0.00,$39.90
House Cadillac Margarita,6,1,$57.00,-$12.00,-$7.00,$38.00,1.38%,$7.60,$0.00,$38.00
"Cocktail ""Vuelve A La Vida""",2,0,$37.90,$0.00,-$0.00,$37.90,1.37%,$18.95,$0.00,$37.90
Carne Asada Fries,3,0,$35.85,$0.00,-$0.00,$35.85,1.30%,$11.95,$0.00,$35.85
The Healthy Choice,4,0,$35.80,$0.00,-$0.00,$35.80,1.30%,$8.95,$0.00,$35.80
Carnitas Plate,3,1,$50.85,$0.00,-$16.95,$33.90,1.23%,$16.95,$0.00,$33.90
Grilled Chicken Fajitas,2,0,$33.90,$0.00,-$0.00,$33.90,1.23%,$16.95,$0.00,$33.90
Chicken Fettuccini,2,0,$31.90,$0.00,-$0.00,$31.90,1.16%,$15.95,$0.00,$31.90
Bud Light,4,0,$31.80,$0.00,-$0.00,$31.80,1.15%,$7.95,$0.00,$31.80
Guacamole half order,5,0,$30.00,$0.00,-$0.00,$30.00,1.09%,$6.00,$0.00,$30.00
Shrimp Enchilada Plate,2,0,$29.90,$0.00,-$0.00,$29.90,1.08%,$14.95,$0.00,$29.90
Shred Chicken Burrito,2,0,$27.90,$0.00,-$0.00,$27.90,1.01%,$13.95,$0.00,$27.90
Large Chile Relleno,2,0,$25.90,$0.00,-$0.00,$25.90,0.94%,$12.95,$0.00,$25.90
V Filet Mignon,2,1,$50.00,$0.00,-$25.00,$25.00,0.91%,$25.00,$0.00,$25.00
Tea,9,0,$24.75,$0.00,-$0.00,$24.75,0.90%,$2.75,$0.00,$24.75
Carne Asada Burrito,5,3,$72.75,-$3.24,-$44.85,$24.66,0.89%,$12.33,$0.00,$24.66
Tito's,3,0,$24.00,$0.00,-$0.00,$24.00,0.87%,$8.00,$0.00,$0.00
Pozole,2,0,$21.90,$0.00,-$0.00,$21.90,0.79%,$10.95,$0.00,$21.90
The Green Burrito,2,0,$21.90,$0.00,-$0.00,$21.90,0.79%,$10.95,$0.00,$21.90
Taco A La Carte,7,0,$21.75,$0.00,-$0.00,$21.75,0.79%,$3.11,$0.00,$0.00
Cazadores,3,0,$21.00,$0.00,-$0.00,$21.00,0.76%,$7.00,$0.00,$21.00
Queso Fundido,2,0,$19.90,$0.00,-$0.00,$19.90,0.72%,$9.95,$0.00,$19.90
Jamaica,4,0,$18.00,$0.00,-$0.00,$18.00,0.65%,$4.50,$0.00,$18.00
Long Island Iced Tea,2,0,$18.00,$0.00,-$0.00,$18.00,0.65%,$9.00,$0.00,$0.00
Michelo Ultra Light,3,0,$19.95,-$2.00,-$0.00,$17.95,0.65%,$5.98,$0.00,$0.00
S Camarones Margaritas,1,0,$17.95,$0.00,-$0.00,$17.95,0.65%,$17.95,$0.00,$17.95
S Shrimp Margarita,1,0,$17.95,$0.00,-$0.00,$17.95,0.65%,$17.95,$0.00,$17.95
KIDS Bean & Cheese Burrito,2,0,$17.90,$0.00,-$0.00,$17.90,0.65%,$8.95,$0.00,$17.90
Campechana Cocktail,1,0,$16.95,$0.00,-$0.00,$16.95,0.61%,$16.95,$0.00,$16.95
Negra Modelo,2,0,$16.00,$0.00,-$0.00,$16.00,0.58%,$8.00,$0.00,$0.00
Combination de Uno,2,0,$15.90,$0.00,-$0.00,$15.90,0.58%,$7.95,$0.00,$15.90
HH Flauta Appetizer,2,0,$15.90,$0.00,-$0.00,$15.90,0.58%,$7.95,$0.00,$15.90
Coors Light,4,0,$16.00,-$1.00,-$0.00,$15.00,0.54%,$3.75,$0.00,$0.00
Dos XX,3,0,$15.00,$0.00,-$0.00,$15.00,0.54%,$5.00,$0.00,$0.00
Carne Asada Salad,1,0,$14.95,$0.00,-$0.00,$14.95,0.54%,$14.95,$0.00,$14.95
Carnitas Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,0.54%,$14.95,$0.00,$14.95
Pacifico,3,0,$15.00,-$1.00,-$0.00,$14.00,0.51%,$4.67,$0.00,$0.00
5. Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,0.51%,$13.95,$0.00,$13.95
HH Guacamole,2,0,$15.90,-$2.39,-$0.00,$13.51,0.49%,$6.76,$0.00,$13.51
Horchata,3,0,$13.50,$0.00,-$0.00,$13.50,0.49%,$4.50,$0.00,$13.50
Chicken Caesar Salad,1,0,$12.95,$0.00,-$0.00,$12.95,0.47%,$12.95,$0.00,$12.95
S Shrimp Enchiladas,1,0,$12.95,$0.00,-$0.00,$12.95,0.47%,$12.95,$0.00,$12.95
Campo Azul,2,0,$12.00,$0.00,-$0.00,$12.00,0.43%,$6.00,$0.00,$12.00
Dona Margarita,2,1,$24.00,$0.00,-$12.00,$12.00,0.43%,$12.00,$0.00,$12.00
Bacon Cheeseburger,1,0,$11.95,$0.00,-$0.00,$11.95,0.43%,$11.95,$0.00,$11.95
Cheese Quesadilla,1,0,$11.95,$0.00,-$0.00,$11.95,0.43%,$11.95,$0.00,$11.95
Margarita's Spicy Burger,1,0,$11.95,$0.00,-$0.00,$11.95,0.43%,$11.95,$0.00,$11.95
Menudo Soup,1,0,$11.95,$0.00,-$0.00,$11.95,0.43%,$11.95,$0.00,$11.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,0.43%,$11.95,$0.00,$11.95
Asada Steak,1,0,$10.00,$0.00,-$0.00,$10.00,0.36%,$10.00,$0.00,$0.00
Bohemia,2,0,$10.00,$0.00,-$0.00,$10.00,0.36%,$5.00,$0.00,$0.00
Chardonnay,2,0,$14.00,-$4.00,-$0.00,$10.00,0.36%,$5.00,$0.00,$0.00
Patron,1,0,$10.00,$0.00,-$0.00,$10.00,0.36%,$10.00,$0.00,$10.00
Salsa,1,0,$10.00,$0.00,-$0.00,$10.00,0.36%,$10.00,$0.00,$0.00
Tostada De Ceviche,1,0,$9.95,$0.00,-$0.00,$9.95,0.36%,$9.95,$0.00,$9.95
Churros,2,0,$9.90,$0.00,-$0.00,$9.90,0.36%,$4.95,$0.00,$9.90
Coronadita Margarita,1,0,$9.00,$0.00,-$0.00,$9.00,0.33%,$9.00,$0.00,$9.00
Jameson,1,0,$9.00,$0.00,-$0.00,$9.00,0.33%,$9.00,$0.00,$9.00
Mexican Flan,2,0,$9.00,$0.00,-$0.00,$9.00,0.33%,$4.50,$0.00,$9.00
Side Guacamole,4,1,$12.00,$0.00,-$3.00,$9.00,0.33%,$3.00,$0.00,$9.00
Small Alb. Soup,2,0,$9.00,$0.00,-$0.00,$9.00,0.33%,$4.50,$0.00,$9.00
KIDS Chicken Strips,1,0,$8.95,$0.00,-$0.00,$8.95,0.32%,$8.95,$0.00,$8.95
The Classic Enchiladas,1,0,$8.95,$0.00,-$0.00,$8.95,0.32%,$8.95,$0.00,$8.95
Coffee,3,0,$8.25,$0.00,-$0.00,$8.25,0.30%,$2.75,$0.00,$8.25
1800,1,0,$8.00,$0.00,-$0.00,$8.00,0.29%,$8.00,$0.00,$8.00
Captain Morgan,1,0,$8.00,$0.00,-$0.00,$8.00,0.29%,$8.00,$0.00,$0.00
Corona,2,0,$10.00,-$2.00,-$0.00,$8.00,0.29%,$4.00,$0.00,$0.00
Shrimp a la cart Costa Azul (1),3,0,$7.50,$0.00,-$0.00,$7.50,0.27%,$2.50,$0.00,$7.50
Side French Fries,2,0,$7.00,$0.00,-$0.00,$7.00,0.25%,$3.50,$0.00,$7.00
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.25%,$6.95,$0.00,$6.95
Kids Drink Only,3,0,$6.00,$0.00,-$0.00,$6.00,0.22%,$2.00,$0.00,$6.00
Side Shrimp 3 shrimp=16/20,2,0,$6.00,$0.00,-$0.00,$6.00,0.22%,$3.00,$0.00,$6.00
BAR CODE,1,0,$5.00,$0.00,-$0.00,$5.00,0.18%,$5.00,$0.00,$5.00
Side Chips,3,0,$4.50,$0.00,-$0.00,$4.50,0.16%,$1.50,$0.00,$4.50
Budweiser,1,0,$4.00,$0.00,-$0.00,$4.00,0.14%,$4.00,$0.00,$0.00
Sierra Nevada,1,0,$4.00,$0.00,-$0.00,$4.00,0.14%,$4.00,$0.00,$0.00
Sour Cream,3,1,$4.50,$0.00,-$1.50,$3.00,0.11%,$1.50,$0.00,$3.00
Enchilada A La Carte,1,0,$2.25,$0.00,-$0.00,$2.25,0.08%,$2.25,$0.00,$0.00
Flauta A La Carte,1,0,$2.00,$0.00,-$0.00,$2.00,0.07%,$2.00,$0.00,$0.00
Taquito A La Carte,1,0,$2.00,$0.00,-$0.00,$2.00,0.07%,$2.00,$0.00,$0.00
Water,13,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,316,13,"$2,959.10",-$51.63,-$148.20,"$2,759.27",100.00%,$9.11,$44.75,"$2,291.72"
