Revenue Item Sales Report
"Oct 20, 2019 12:00 am - Oct 20, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:19 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$3,488.75"
Net Sales,"$3,441.85"
COGS,$17.90
Gross Profit,"$3,303.20"
Gross Profit Margin,95.97%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Shred Beef Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,0.35%,$11.95,$0.00,$11.95
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,0.35%,$11.95,$0.00,$11.95
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.32%,$10.95,$0.00,$10.95
Juices,3,0,$10.50,$0.00,-$0.00,$10.50,0.31%,$3.50,$0.00,$10.50
Huevos Rancheros,1,0,$9.95,$0.00,-$0.00,$9.95,0.29%,$9.95,$0.00,$9.95
Churros,2,0,$9.90,$0.00,-$0.00,$9.90,0.29%,$4.95,$0.00,$9.90
Horchata,2,0,$9.00,$0.00,-$0.00,$9.00,0.26%,$4.50,$0.00,$9.00
Jack Daniels,1,0,$9.00,$0.00,-$0.00,$9.00,0.26%,$9.00,$0.00,$0.00
Mexican Flan,2,0,$9.00,$0.00,-$0.00,$9.00,0.26%,$4.50,$0.00,$9.00
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,0.26%,$8.95,$0.00,$8.95
Chilaquiles Rojos,1,0,$8.95,$0.00,-$0.00,$8.95,0.26%,$8.95,$0.00,$8.95
KIDS Bean & Cheese Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.26%,$8.95,$0.00,$8.95
KIDS Cheese Quesadilla,1,0,$8.95,$0.00,-$0.00,$8.95,0.26%,$8.95,$0.00,$8.95
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.26%,$8.95,$0.00,$8.95
Enchilada A La Carte,3,0,$8.25,$0.00,-$0.00,$8.25,0.24%,$2.75,$0.00,$0.00
Bohemia,1,0,$8.00,$0.00,-$0.00,$8.00,0.23%,$8.00,$0.00,$0.00
Modelo Especial,1,0,$8.00,$0.00,-$0.00,$8.00,0.23%,$8.00,$0.00,$0.00
Taco A La Carte,3,0,$7.50,$0.00,-$0.00,$7.50,0.22%,$2.50,$0.00,$0.00
Jose cuervo,1,0,$7.00,$0.00,-$0.00,$7.00,0.20%,$7.00,$0.00,$0.00
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.20%,$6.95,$0.00,$6.95
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.17%,$6.00,$0.00,$6.00
Champagne with Sunday Brunch,1,0,$5.00,$0.00,-$0.00,$5.00,0.15%,$5.00,$0.00,$5.00
Dos XX,1,0,$5.00,$0.00,-$0.00,$5.00,0.15%,$5.00,$0.00,$0.00
cash,1,0,$5.00,$0.00,-$0.00,$5.00,0.15%,$5.00,$0.00,$0.00
S Pumpkin Cheesecake,1,0,$4.95,$0.00,-$0.00,$4.95,0.14%,$4.95,$0.00,$4.95
Side Beans,2,0,$4.00,$0.00,-$0.00,$4.00,0.12%,$2.00,$0.00,$4.00
fruit bowl,1,0,$4.00,$0.00,-$0.00,$4.00,0.12%,$4.00,$0.00,$0.00
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.09%,$3.00,$0.00,$3.00
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.06%,$2.00,$0.00,$2.00
Taquito A La Carte,1,0,$2.00,$0.00,-$0.00,$2.00,0.06%,$2.00,$0.00,$0.00
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.04%,$1.50,$0.00,$1.50
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.04%,$1.50,$0.00,$1.50
Water,4,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,295,1,"$3,488.75",-$26.95,-$19.95,"$3,441.85",100.00%,$11.71,$17.90,"$3,303.20"
