Revenue Item Sales Report
"Oct 22, 2019 12:00 am - Oct 22, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:20 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,129.05"
Net Sales,"$1,071.69"
COGS,$0.00
Gross Profit,$954.94
Gross Profit Margin,89.11%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,1.12%,$11.95,$0.00,$11.95
HH Guacamole,2,0,$15.90,-$4.78,-$0.00,$11.12,1.04%,$5.56,$0.00,$11.12
Queso Fundido,1,0,$9.95,$0.00,-$0.00,$9.95,0.93%,$9.95,$0.00,$9.95
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,0.84%,$8.95,$0.00,$8.95
Breakfast Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.84%,$8.95,$0.00,$8.95
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.84%,$8.95,$0.00,$8.95
HH Carne Asada Fries,1,0,$11.95,-$3.59,-$0.00,$8.36,0.78%,$8.36,$0.00,$8.36
Modelo Especial,2,0,$10.00,-$2.00,-$0.00,$8.00,0.75%,$4.00,$0.00,$0.00
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,0.74%,$7.95,$0.00,$7.95
Enchilada A La Carte,3,0,$6.75,$0.00,-$0.00,$6.75,0.63%,$2.25,$0.00,$0.00
Side Guacamole,2,0,$6.00,$0.00,-$0.00,$6.00,0.56%,$3.00,$0.00,$6.00
Merlot,2,0,$14.00,-$9.00,-$0.00,$5.00,0.47%,$2.50,$0.00,$0.00
Side Cheese,2,0,$5.00,$0.00,-$0.00,$5.00,0.47%,$2.50,$0.00,$5.00
White Zinfandel,1,0,$6.00,-$1.00,-$0.00,$5.00,0.47%,$5.00,$0.00,$0.00
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.46%,$4.95,$0.00,$4.95
Jamica,1,0,$4.50,$0.00,-$0.00,$4.50,0.42%,$4.50,$0.00,$4.50
Dos XX,1,0,$5.00,-$1.00,-$0.00,$4.00,0.37%,$4.00,$0.00,$0.00
Pacifico,1,0,$5.00,-$1.00,-$0.00,$4.00,0.37%,$4.00,$0.00,$0.00
Stella,1,0,$5.00,-$1.00,-$0.00,$4.00,0.37%,$4.00,$0.00,$0.00
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,0.33%,$3.50,$0.00,$3.50
Budweiser,1,0,$4.00,-$1.00,-$0.00,$3.00,0.28%,$3.00,$0.00,$0.00
Coors Light,1,0,$4.00,-$1.00,-$0.00,$3.00,0.28%,$3.00,$0.00,$0.00
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.26%,$2.75,$0.00,$2.75
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.26%,$2.75,$0.00,$2.75
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.14%,$1.50,$0.00,$1.50
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.14%,$1.50,$0.00,$1.50
Water,10,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,137,0,"$1,129.05",-$57.36,$0.00,"$1,071.69",100.00%,$7.82,$0.00,$954.94
