Revenue Item Sales Report
"Oct 25, 2019 12:00 am - Oct 25, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:20 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,215.54"
Net Sales,"$1,163.00"
COGS,$17.90
Gross Profit,"$1,044.60"
Gross Profit Margin,89.82%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Modelo Especial,3,0,$24.00,$0.00,-$0.00,$24.00,2.06%,$8.00,$0.00,$0.00
Combination de Uno,3,0,$23.85,$0.00,-$0.00,$23.85,2.05%,$7.95,$0.00,$23.85
Guacamole Full Size,2,0,$21.90,$0.00,-$0.00,$21.90,1.88%,$10.95,$17.90,$4.00
The Green Burrito,2,0,$21.90,-$1.09,-$0.00,$20.81,1.79%,$10.41,$0.00,$20.81
Camarones,1,0,$17.95,$0.00,-$0.00,$17.95,1.54%,$17.95,$0.00,$17.95
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,1.54%,$17.95,$0.00,$17.95
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,1.54%,$17.95,$0.00,$17.95
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,1.54%,$8.95,$0.00,$17.90
KIDS Cheeseburger,2,0,$17.90,$0.00,-$0.00,$17.90,1.54%,$8.95,$0.00,$17.90
The Classic Enchiladas,2,0,$17.90,$0.00,-$0.00,$17.90,1.54%,$8.95,$0.00,$17.90
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,1.46%,$16.95,$0.00,$16.95
Shrimp Burrito,1,0,$16.95,$0.00,-$0.00,$16.95,1.46%,$16.95,$0.00,$16.95
Grey Goose,2,0,$16.00,$0.00,-$0.00,$16.00,1.38%,$8.00,$0.00,$0.00
Corona,3,0,$15.00,$0.00,-$0.00,$15.00,1.29%,$5.00,$0.00,$0.00
Baja Fish Tacos,1,0,$14.95,$0.00,-$0.00,$14.95,1.29%,$14.95,$0.00,$14.95
Carnitas Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,1.29%,$14.95,$0.00,$14.95
Grilled Chicken Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,1.29%,$14.95,$0.00,$14.95
Shrimp Caesar Salad,1,0,$14.95,$0.00,-$0.00,$14.95,1.29%,$14.95,$0.00,$14.95
Dos XX,2,0,$16.00,-$2.00,-$0.00,$14.00,1.20%,$7.00,$0.00,$0.00
Shred Beef Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,1.20%,$13.95,$0.00,$13.95
HH Flauta Appetizer,2,0,$18.89,-$5.67,-$0.00,$13.22,1.14%,$6.61,$0.00,$13.22
Chicken Caesar Salad,1,0,$12.95,$0.00,-$0.00,$12.95,1.11%,$12.95,$0.00,$12.95
Dona Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,1.03%,$12.00,$0.00,$12.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,1.03%,$11.95,$0.00,$11.95
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,1.03%,$11.95,$0.00,$11.95
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.94%,$10.95,$0.00,$10.95
Bohemia,2,0,$10.00,$0.00,-$0.00,$10.00,0.86%,$5.00,$0.00,$0.00
The Great Panino,1,0,$8.95,$0.00,-$0.00,$8.95,0.77%,$8.95,$0.00,$8.95
KIDS Ice Cream,4,0,$8.00,$0.00,-$0.00,$8.00,0.69%,$2.00,$0.00,$8.00
HH Quesadilla,1,0,$10.95,-$3.29,-$0.00,$7.66,0.66%,$7.66,$0.00,$7.66
Cabernet Sauvigon,1,0,$7.00,-$1.00,-$0.00,$6.00,0.52%,$6.00,$0.00,$0.00
Grand Manier,1,0,$6.00,$0.00,-$0.00,$6.00,0.52%,$6.00,$0.00,$6.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.52%,$6.00,$0.00,$6.00
Side Guacamole,2,0,$6.00,$0.00,-$0.00,$6.00,0.52%,$3.00,$0.00,$6.00
Taquito A La Carte,3,0,$6.00,$0.00,-$0.00,$6.00,0.52%,$2.00,$0.00,$0.00
Taco A La Carte,2,0,$5.50,$0.00,-$0.00,$5.50,0.47%,$2.75,$0.00,$0.00
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,0.43%,$4.95,$0.00,$4.95
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.43%,$4.95,$0.00,$4.95
S Pumpkin Cheesecake,1,0,$4.95,$0.00,-$0.00,$4.95,0.43%,$4.95,$0.00,$4.95
Flauta A La Carte,2,0,$4.00,$0.00,-$0.00,$4.00,0.34%,$2.00,$0.00,$0.00
Side Avocado,1,0,$2.00,$0.00,-$0.00,$2.00,0.17%,$2.00,$0.00,$2.00
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.13%,$1.50,$0.00,$1.50
Water,9,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,142,0,"$1,215.54",-$52.54,$0.00,"$1,163.00",100.00%,$8.19,$17.90,"$1,044.60"
