Revenue Item Sales Report
"Dec 22, 2019 12:00 am - Dec 22, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:45 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$3,349.05"
Net Sales,"$3,201.00"
COGS,$44.75
Gross Profit,"$2,982.75"
Gross Profit Margin,93.18%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
S Chile en Nogada,1,0,$12.95,-$3.24,-$0.00,$9.71,0.30%,$9.71,$0.00,$9.71
Breakfast Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.28%,$8.95,$0.00,$8.95
KIDS Bean & Cheese Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.28%,$8.95,$0.00,$8.95
Bud Light,1,0,$7.95,$0.00,-$0.00,$7.95,0.25%,$7.95,$0.00,$7.95
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,0.25%,$7.95,$0.00,$7.95
HH Flauta Appetizer,1,0,$7.95,$0.00,-$0.00,$7.95,0.25%,$7.95,$0.00,$7.95
Absolute,1,0,$7.00,$0.00,-$0.00,$7.00,0.22%,$7.00,$0.00,$0.00
champurrado,2,0,$7.00,$0.00,-$0.00,$7.00,0.22%,$3.50,$0.00,$0.00
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.22%,$6.95,$0.00,$6.95
Taco A La Carte,2,0,$6.50,$0.00,-$0.00,$6.50,0.20%,$3.25,$0.00,$0.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,0.19%,$6.00,$0.00,$6.00
Michelo Ultra Light,1,0,$6.00,$0.00,-$0.00,$6.00,0.19%,$6.00,$0.00,$0.00
Mimosa,2,0,$6.00,$0.00,-$0.00,$6.00,0.19%,$3.00,$0.00,$6.00
Montejo,1,0,$6.00,$0.00,-$0.00,$6.00,0.19%,$6.00,$0.00,$6.00
Bohemia,1,0,$5.00,$0.00,-$0.00,$5.00,0.16%,$5.00,$0.00,$0.00
Modelo Especial,1,0,$5.00,$0.00,-$0.00,$5.00,0.16%,$5.00,$0.00,$0.00
Negra Modelo,2,0,$10.00,-$5.00,-$0.00,$5.00,0.16%,$2.50,$0.00,$0.00
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,0.15%,$4.95,$0.00,$4.95
S Pumpkin Cheesecake,1,0,$4.95,$0.00,-$0.00,$4.95,0.15%,$4.95,$0.00,$4.95
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.14%,$4.50,$0.00,$4.50
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.14%,$4.50,$0.00,$4.50
Side Shrimp 3 shrimp=16/20,1,0,$3.00,$0.00,-$0.00,$3.00,0.09%,$3.00,$0.00,$3.00
frijol y queso burrito de nino,1,0,$3.00,$0.00,-$0.00,$3.00,0.09%,$3.00,$0.00,$0.00
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.06%,$2.00,$0.00,$2.00

TOTAL,266,0,"$3,349.05",-$148.05,$0.00,"$3,201.00",100.00%,$12.03,$44.75,"$2,982.75"
