Revenue Item Sales Report
"Dec 14, 2019 12:00 am - Dec 14, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:41 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,246.20"
Net Sales,"$2,239.98"
COGS,$53.70
Gross Profit,"$1,869.58"
Gross Profit Margin,83.46%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,0.89%,$19.95,$0.00,$19.95
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,0.89%,$19.95,$0.00,$19.95
7 Mares,1,0,$18.95,$0.00,-$0.00,$18.95,0.85%,$18.95,$0.00,$18.95
IPA Pale Ale,3,0,$18.00,$0.00,-$0.00,$18.00,0.80%,$6.00,$0.00,$0.00
Grilled Steak Fajitas,1,0,$17.95,$0.00,-$0.00,$17.95,0.80%,$17.95,$0.00,$17.95
S Shrimp Margarita,1,0,$17.95,$0.00,-$0.00,$17.95,0.80%,$17.95,$0.00,$17.95
KIDS Cheese Quesadilla,2,0,$17.90,$0.00,-$0.00,$17.90,0.80%,$8.95,$0.00,$17.90
KIDS Cheeseburger,2,0,$17.90,$0.00,-$0.00,$17.90,0.80%,$8.95,$0.00,$17.90
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,0.76%,$16.95,$0.00,$16.95
Chicken Fettuccini,1,0,$15.95,$0.00,-$0.00,$15.95,0.71%,$15.95,$0.00,$15.95
Breakfast Burrito,2,0,$17.90,-$2.24,-$0.00,$15.66,0.70%,$7.83,$0.00,$15.66
Shrimp Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,0.67%,$14.95,$0.00,$14.95
Mercadito Margarita Don Julio,1,0,$14.00,$0.00,-$0.00,$14.00,0.63%,$14.00,$0.00,$14.00
Bud Light,2,0,$13.95,$0.00,-$0.00,$13.95,0.62%,$6.98,$0.00,$13.95
Coffee,5,0,$13.75,$0.00,-$0.00,$13.75,0.61%,$2.75,$0.00,$13.75
Horchata,3,0,$13.50,$0.00,-$0.00,$13.50,0.60%,$4.50,$0.00,$13.50
Jamaica,3,0,$13.50,$0.00,-$0.00,$13.50,0.60%,$4.50,$0.00,$13.50
Chicken Cilantro Salad,1,0,$12.95,$0.00,-$0.00,$12.95,0.58%,$12.95,$0.00,$12.95
Shred Chicken Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,0.53%,$11.95,$0.00,$11.95
Tostada De Ceviche,1,0,$11.95,$0.00,-$0.00,$11.95,0.53%,$11.95,$0.00,$11.95
Chilaquiles Rojos,1,0,$10.95,$0.00,-$0.00,$10.95,0.49%,$10.95,$0.00,$10.95
"Flauta Appetizer ",1,0,$10.95,$0.00,-$0.00,$10.95,0.49%,$10.95,$0.00,$10.95
Juices,3,0,$10.50,$0.00,-$0.00,$10.50,0.47%,$3.50,$0.00,$10.50
Huevos Rancheros,1,0,$9.95,$0.00,-$0.00,$9.95,0.44%,$9.95,$0.00,$9.95
Coronadita Margarita,1,0,$9.00,$0.00,-$0.00,$9.00,0.40%,$9.00,$0.00,$9.00
House Cadillac Margarita,1,0,$10.00,-$1.00,-$0.00,$9.00,0.40%,$9.00,$0.00,$9.00
Albondigas Soup,1,0,$8.95,$0.00,-$0.00,$8.95,0.40%,$8.95,$0.00,$8.95
KIDS Bean & Cheese Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.40%,$8.95,$0.00,$8.95
Kids 2 eggs scrambled with ham,1,0,$8.95,$0.00,-$0.00,$8.95,0.40%,$8.95,$0.00,$0.00
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,0.35%,$7.95,$0.00,$7.95
Enchilada A La Carte,3,0,$7.25,$0.00,-$0.00,$7.25,0.32%,$2.42,$0.00,$0.00
Cazadores,1,0,$7.00,$0.00,-$0.00,$7.00,0.31%,$7.00,$0.00,$7.00
BEAN DIP,1,0,$6.00,$0.00,-$0.00,$6.00,0.27%,$6.00,$0.00,$0.00
Negra Modelo,1,0,$5.00,$0.00,-$0.00,$5.00,0.22%,$5.00,$0.00,$0.00
Pacifico,1,0,$5.00,$0.00,-$0.00,$5.00,0.22%,$5.00,$0.00,$0.00
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,0.22%,$4.95,$0.00,$4.95
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.22%,$4.95,$0.00,$4.95
Dos XX,1,0,$5.00,-$0.50,-$0.00,$4.50,0.20%,$4.50,$0.00,$0.00
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.20%,$4.50,$0.00,$4.50
Extra Carne,1,0,$4.00,$0.00,-$0.00,$4.00,0.18%,$4.00,$0.00,$0.00
Kids Drink Only,2,0,$4.00,$0.00,-$0.00,$4.00,0.18%,$2.00,$0.00,$4.00
Side Avocado,2,0,$4.00,$0.00,-$0.00,$4.00,0.18%,$2.00,$0.00,$4.00
Milk,1,0,$3.50,$0.00,-$0.00,$3.50,0.16%,$3.50,$0.00,$0.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.12%,$2.75,$0.00,$2.75
Taco A La Carte,1,0,$2.50,$0.00,-$0.00,$2.50,0.11%,$2.50,$0.00,$0.00
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.09%,$2.00,$0.00,$2.00
Side Corn Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.07%,$1.50,$0.00,$1.50
Water,11,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,244,0,"$2,246.20",-$6.22,$0.00,"$2,239.98",100.00%,$9.18,$53.70,"$1,869.58"
