Revenue Item Sales Report
"Dec 06, 2019 12:00 am - Dec 06, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:39 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,893.00"
Net Sales,"$1,830.37"
COGS,$53.70
Gross Profit,"$1,311.45"
Gross Profit Margin,71.65%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
full guacamole,3,0,$26.85,$0.00,-$0.00,$26.85,1.47%,$8.95,$0.00,$0.00
Pacifico,5,0,$25.00,$0.00,-$0.00,$25.00,1.37%,$5.00,$0.00,$0.00
Coors Light,6,0,$24.00,$0.00,-$0.00,$24.00,1.31%,$4.00,$0.00,$0.00
Bacon Cheeseburger,2,0,$23.90,$0.00,-$0.00,$23.90,1.31%,$11.95,$0.00,$23.90
Patron,2,0,$20.00,$0.00,-$0.00,$20.00,1.09%,$10.00,$0.00,$20.00
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,1.09%,$19.95,$0.00,$19.95
Coronadita Margarita,2,0,$18.00,$0.00,-$0.00,$18.00,0.98%,$9.00,$0.00,$18.00
Carne Asada Plate,1,0,$17.95,$0.00,-$0.00,$17.95,0.98%,$17.95,$0.00,$17.95
KIDS Cheeseburger,2,0,$17.90,$0.00,-$0.00,$17.90,0.98%,$8.95,$0.00,$17.90
KIDS Chicken Strips,2,0,$17.90,$0.00,-$0.00,$17.90,0.98%,$8.95,$0.00,$17.90
The Classic Enchiladas,2,0,$17.90,$0.00,-$0.00,$17.90,0.98%,$8.95,$0.00,$17.90
The Great Panino,2,0,$17.90,$0.00,-$0.00,$17.90,0.98%,$8.95,$0.00,$17.90
Horchata,4,0,$18.00,-$0.16,-$0.00,$17.84,0.97%,$4.46,$0.00,$17.84
KIDS Cheese Quesadilla,2,0,$17.90,-$0.89,-$0.00,$17.01,0.93%,$8.51,$0.00,$17.01
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,0.93%,$16.95,$0.00,$16.95
House Cadillac Margarita,2,0,$20.00,-$4.00,-$0.00,$16.00,0.87%,$8.00,$0.00,$16.00
IPA Pale Ale,4,0,$24.00,-$8.00,-$0.00,$16.00,0.87%,$4.00,$0.00,$0.00
White Russian,2,0,$16.00,$0.00,-$0.00,$16.00,0.87%,$8.00,$0.00,$0.00
"Flauta Appetizer ",2,0,$15.90,$0.00,-$0.00,$15.90,0.87%,$7.95,$0.00,$15.90
Breakfast Burrito,2,0,$17.90,-$2.24,-$0.00,$15.66,0.86%,$7.83,$0.00,$15.66
Combination de Uno,2,0,$15.90,-$0.79,-$0.00,$15.11,0.83%,$7.56,$0.00,$15.11
Shred Beef Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,0.76%,$13.95,$0.00,$13.95
Tostadas Mixtas,1,0,$13.95,$0.00,-$0.00,$13.95,0.76%,$13.95,$0.00,$13.95
Cheese Quesadilla,2,0,$15.90,-$1.99,-$0.00,$13.91,0.76%,$6.96,$0.00,$13.91
Jamaica,3,0,$13.50,-$0.45,-$0.00,$13.05,0.71%,$4.35,$0.00,$13.05
Dona Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,0.66%,$12.00,$0.00,$12.00
Margarita's Spicy Burger,1,0,$11.95,$0.00,-$0.00,$11.95,0.65%,$11.95,$0.00,$11.95
Nachos Vaqueros,1,0,$11.95,$0.00,-$0.00,$11.95,0.65%,$11.95,$0.00,$11.95
Custom Item,1,0,$10.95,-$0.38,-$0.00,$10.57,0.58%,$10.57,$0.00,$0.00
Corona,2,0,$10.00,$0.00,-$0.00,$10.00,0.55%,$5.00,$0.00,$0.00
Taco A La Carte,3,0,$10.00,$0.00,-$0.00,$10.00,0.55%,$3.33,$0.00,$0.00
Bean & Cheese Burrito,1,0,$9.95,$0.00,-$0.00,$9.95,0.54%,$9.95,$0.00,$9.95
Custom Item,2,0,$9.90,-$0.35,-$0.00,$9.55,0.52%,$4.78,$0.00,$0.00
Champagne,3,0,$9.00,$0.00,-$0.00,$9.00,0.49%,$3.00,$0.00,$9.00
Jack Daniels,1,0,$9.00,$0.00,-$0.00,$9.00,0.49%,$9.00,$0.00,$0.00
KIDS Carne Asada Taco,1,0,$8.95,$0.00,-$0.00,$8.95,0.49%,$8.95,$0.00,$8.95
Long Island Iced Tea,1,0,$9.00,-$0.31,-$0.00,$8.69,0.47%,$8.69,$0.00,$0.00
Coffee,3,0,$8.25,$0.00,-$0.00,$8.25,0.45%,$2.75,$0.00,$8.25
Michelo Ultra Light,2,0,$12.00,-$4.00,-$0.00,$8.00,0.44%,$4.00,$0.00,$0.00
frijoles 32oz,1,0,$8.00,$0.00,-$0.00,$8.00,0.44%,$8.00,$0.00,$0.00
Side French Fries,2,0,$7.00,$0.00,-$0.00,$7.00,0.38%,$3.50,$0.00,$7.00
HH Queso Fundido,1,0,$9.95,-$2.99,-$0.00,$6.96,0.38%,$6.96,$0.00,$6.96
Enchilada A La Carte,3,0,$7.25,-$0.69,-$0.00,$6.56,0.36%,$2.19,$0.00,$0.00
Side Guacamole,2,0,$6.00,$0.00,-$0.00,$6.00,0.33%,$3.00,$0.00,$6.00
arroz,1,0,$6.00,$0.00,-$0.00,$6.00,0.33%,$6.00,$0.00,$0.00
Montejo,1,0,$7.95,-$2.00,-$0.00,$5.95,0.33%,$5.95,$0.00,$5.95
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.25%,$4.50,$0.00,$4.50
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.15%,$2.75,$0.00,$2.75
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.11%,$2.00,$0.00,$2.00
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.11%,$2.00,$0.00,$2.00
Water,8,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,217,0,"$1,893.00",-$62.63,$0.00,"$1,830.37",100.00%,$8.43,$53.70,"$1,311.45"
