Revenue Item Sales Report
"Dec 01, 2019 12:00 am - Dec 01, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:37 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,754.60"
Net Sales,"$2,627.97"
COGS,$35.80
Gross Profit,"$2,034.17"
Gross Profit Margin,77.40%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Bean & Cheese Burrito,1,0,$11.95,$0.00,-$0.00,$11.95,0.45%,$11.95,$0.00,$11.95
KIDS Cheese Enchilada,1,0,$8.95,$0.00,-$0.00,$8.95,0.34%,$8.95,$0.00,$8.95
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.34%,$8.95,$0.00,$8.95
Budweiser,2,0,$8.00,$0.00,-$0.00,$8.00,0.30%,$4.00,$0.00,$0.00
Kids Drink Only,4,0,$8.00,$0.00,-$0.00,$8.00,0.30%,$2.00,$0.00,$8.00
Modelo Especial,1,0,$8.00,$0.00,-$0.00,$8.00,0.30%,$8.00,$0.00,$0.00
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,0.30%,$7.95,$0.00,$7.95
"Flauta Appetizer ",2,0,$15.90,-$7.95,-$0.00,$7.95,0.30%,$3.98,$0.00,$7.95
Taco A La Carte,2,0,$7.00,$0.00,-$0.00,$7.00,0.27%,$3.50,$0.00,$0.00
Deep Fried Ice Cream,1,0,$6.95,$0.00,-$0.00,$6.95,0.26%,$6.95,$0.00,$6.95
Scrambled Eggs with Ham,1,0,$6.00,$0.00,-$0.00,$6.00,0.23%,$6.00,$0.00,$0.00
Tea,2,0,$5.50,$0.00,-$0.00,$5.50,0.21%,$2.75,$0.00,$5.50
Side Cheese,2,0,$5.00,$0.00,-$0.00,$5.00,0.19%,$2.50,$0.00,$5.00
Churros,1,0,$4.95,$0.00,-$0.00,$4.95,0.19%,$4.95,$0.00,$4.95
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,0.17%,$4.50,$0.00,$4.50
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.17%,$4.50,$0.00,$4.50
Juices,1,0,$3.50,$0.00,-$0.00,$3.50,0.13%,$3.50,$0.00,$3.50
Small Alb. Soup,1,0,$4.50,-$1.13,-$0.00,$3.37,0.13%,$3.37,$0.00,$3.37
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.06%,$1.50,$0.00,$1.50
Side House Salsa,1,0,$1.50,$0.00,-$0.00,$1.50,0.06%,$1.50,$0.00,$1.50
Albondigas Soup,1,0,$8.95,-$8.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Blackened Salmon,1,0,$19.95,-$19.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Carne Asada Fries,1,0,$11.95,-$11.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Chile Relleno,1,0,$6.00,-$6.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
KIDS Cheese Quesadilla,2,0,$17.90,-$17.90,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Tequila Shrimp Fettuccini,1,0,$17.95,-$17.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Tropical Tostada,1,0,$12.95,-$12.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,3,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,178,0,"$2,754.60",-$126.63,$0.00,"$2,627.97",100.00%,$14.76,$35.80,"$2,034.17"
