Revenue Item Sales Report
"Nov 17, 2019 12:00 am - Nov 17, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:32 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$2,915.60"
Net Sales,"$2,888.67"
COGS,$31.85
Gross Profit,"$2,626.78"
Gross Profit Margin,90.93%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.41%,$11.95,$0.00,$11.95
Machaca Con Huevo,1,0,$10.95,$0.00,-$0.00,$10.95,0.38%,$10.95,$0.00,$10.95
Juices,3,0,$10.50,$0.00,-$0.00,$10.50,0.36%,$3.50,$0.00,$10.50
Taquito A La Carte,5,0,$10.00,$0.00,-$0.00,$10.00,0.35%,$2.00,$0.00,$0.00
Combination de Dos,1,0,$9.95,$0.00,-$0.00,$9.95,0.34%,$9.95,$0.00,$9.95
Huevos Rancheros,1,0,$9.95,$0.00,-$0.00,$9.95,0.34%,$9.95,$0.00,$9.95
Horchata,2,0,$9.00,$0.00,-$0.00,$9.00,0.31%,$4.50,$0.00,$9.00
Jamaica,2,0,$9.00,$0.00,-$0.00,$9.00,0.31%,$4.50,$0.00,$9.00
Coffee,3,0,$8.25,$0.00,-$0.00,$8.25,0.29%,$2.75,$0.00,$8.25
Coors Light,2,0,$8.00,$0.00,-$0.00,$8.00,0.28%,$4.00,$0.00,$0.00
Dos XX,1,0,$8.00,$0.00,-$0.00,$8.00,0.28%,$8.00,$0.00,$0.00
Tecate,1,0,$8.00,$0.00,-$0.00,$8.00,0.28%,$8.00,$0.00,$0.00
Combination de Uno,1,0,$7.95,$0.00,-$0.00,$7.95,0.28%,$7.95,$0.00,$7.95
Albondigas Soup,1,0,$8.95,-$1.14,-$0.00,$7.81,0.27%,$7.81,$0.00,$7.81
Side Guacamole,2,0,$6.00,$0.00,-$0.00,$6.00,0.21%,$3.00,$0.00,$6.00
Cheesecake,1,0,$4.95,-$0.63,-$0.00,$4.32,0.15%,$4.32,$0.00,$0.00
v mango maargarita,1,0,$5.00,-$0.99,-$0.00,$4.01,0.14%,$4.01,$0.00,$0.00
Mimosa,1,0,$3.00,$0.00,-$0.00,$3.00,0.10%,$3.00,$0.00,$3.00
Enchilada A La Carte,1,0,$2.50,$0.00,-$0.00,$2.50,0.09%,$2.50,$0.00,$0.00
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.07%,$2.00,$0.00,$2.00
Red bull,1,0,$2.00,$0.00,-$0.00,$2.00,0.07%,$2.00,$0.00,$0.00
Side Beans,1,0,$2.00,$0.00,-$0.00,$2.00,0.07%,$2.00,$0.00,$2.00
Water,4,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,234,0,"$2,915.60",-$26.93,$0.00,"$2,888.67",100.00%,$12.34,$31.85,"$2,626.78"
