Revenue Item Sales Report
"Nov 15, 2019 12:00 am - Nov 15, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:31 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$1,731.05"
Net Sales,"$1,684.27"
COGS,$35.80
Gross Profit,"$1,337.85"
Gross Profit Margin,79.43%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,1.18%,$19.95,$0.00,$19.95
Steak Tampiqueno,1,0,$19.95,$0.00,-$0.00,$19.95,1.18%,$19.95,$0.00,$19.95
Queso Fundido,2,0,$19.90,$0.00,-$0.00,$19.90,1.18%,$9.95,$0.00,$19.90
Soft Drink,6,0,$19.50,$0.00,-$0.00,$19.50,1.16%,$3.25,$0.00,$19.50
Cheese Quesadilla,2,0,$18.90,$0.00,-$0.00,$18.90,1.12%,$9.45,$0.00,$18.90
red label,2,0,$18.00,$0.00,-$0.00,$18.00,1.07%,$9.00,$0.00,$0.00
Double Dare Tacos,2,0,$17.90,$0.00,-$0.00,$17.90,1.06%,$8.95,$0.00,$17.90
KIDS Chicken Strips,2,0,$17.90,$0.00,-$0.00,$17.90,1.06%,$8.95,$0.00,$17.90
Carne Asada Burrito,2,0,$29.90,-$12.95,-$0.00,$16.95,1.01%,$8.48,$0.00,$16.95
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,1.01%,$16.95,$0.00,$16.95
Shrimp Burrito,1,0,$16.95,$0.00,-$0.00,$16.95,1.01%,$16.95,$0.00,$16.95
Tito's and cranberry,2,0,$16.00,$0.00,-$0.00,$16.00,0.95%,$8.00,$0.00,$0.00
Champagne,5,0,$15.00,$0.00,-$0.00,$15.00,0.89%,$3.00,$0.00,$15.00
Taco A La Carte,5,0,$15.50,-$0.88,-$0.00,$14.62,0.87%,$2.92,$0.00,$0.00
Mercadito Margarita Don Julio,1,0,$14.00,$0.00,-$0.00,$14.00,0.83%,$14.00,$0.00,$14.00
Dos XX,2,0,$13.00,$0.00,-$0.00,$13.00,0.77%,$6.50,$0.00,$0.00
Guacamole half order,2,0,$12.00,$0.00,-$0.00,$12.00,0.71%,$6.00,$0.00,$12.00
Michelo Ultra Light,1,0,$14.00,-$2.00,-$0.00,$12.00,0.71%,$12.00,$0.00,$0.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.71%,$11.95,$0.00,$11.95
The Green Burrito,1,0,$10.95,$0.00,-$0.00,$10.95,0.65%,$10.95,$0.00,$10.95
Coronadita Margarita,1,0,$9.00,$0.00,-$0.00,$9.00,0.53%,$9.00,$0.00,$9.00
Jamaica,2,0,$9.00,$0.00,-$0.00,$9.00,0.53%,$4.50,$0.00,$9.00
Mexican Flan,2,0,$9.00,$0.00,-$0.00,$9.00,0.53%,$4.50,$0.00,$9.00
Smoothie,2,0,$9.00,$0.00,-$0.00,$9.00,0.53%,$4.50,$0.00,$9.00
Breakfast Burrito,1,0,$8.95,$0.00,-$0.00,$8.95,0.53%,$8.95,$0.00,$8.95
KIDS Hamburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.53%,$8.95,$0.00,$8.95
The Great Panino,1,0,$8.95,$0.00,-$0.00,$8.95,0.53%,$8.95,$0.00,$8.95
IPA Pale Ale,2,0,$12.00,-$4.00,-$0.00,$8.00,0.47%,$4.00,$0.00,$0.00
Dinner Salad,1,0,$4.95,$0.00,-$0.00,$4.95,0.29%,$4.95,$0.00,$4.95
Corona,1,0,$5.00,-$1.00,-$0.00,$4.00,0.24%,$4.00,$0.00,$0.00
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.16%,$2.75,$0.00,$2.75
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.09%,$1.50,$0.00,$1.50
Side Corn Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.09%,$1.50,$0.00,$1.50
Side Flour Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.09%,$1.50,$0.00,$1.50
Water,15,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,196,0,"$1,731.05",-$46.78,$0.00,"$1,684.27",100.00%,$8.59,$35.80,"$1,337.85"
