Revenue Item Sales Report
"Nov 05, 2019 12:00 am - Nov 05, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:28 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$957.55
Net Sales,$932.60
COGS,$0.00
Gross Profit,$848.41
Gross Profit Margin,90.97%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Coffee,2,0,$5.50,$0.00,-$0.00,$5.50,0.59%,$2.75,$0.00,$5.50
Bud Light,1,0,$6.00,-$2.00,-$0.00,$4.00,0.43%,$4.00,$0.00,$4.00
Side Beans,2,0,$4.00,$0.00,-$0.00,$4.00,0.43%,$2.00,$0.00,$4.00
Budweiser,1,0,$4.00,-$1.00,-$0.00,$3.00,0.32%,$3.00,$0.00,$0.00
extra Bacon,1,0,$3.00,$0.00,-$0.00,$3.00,0.32%,$3.00,$0.00,$0.00
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.21%,$2.00,$0.00,$2.00
Enchilada A La Carte,1,0,$2.25,-$0.56,-$0.00,$1.69,0.18%,$1.69,$0.00,$0.00
Side Corn Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.16%,$1.50,$0.00,$1.50
Water,11,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,114,0,$957.55,-$24.95,$0.00,$932.60,100.00%,$8.18,$0.00,$848.41
